sku_id,week_start,units_sold,forecast_weekly_demand,on_hand_units,reorder_point,safety_stock,on_order_units,sku_name,category,subcategory,brand,cost_price,inventory_data_available,inventory_position,forecast_horizon_demand,weeks_of_cover,lead_time_demand,projected_inventory_4w,risk,recommended_action,stockout_exposure,excess_inventory_value
SKU02524,2025-12-29,4.0,7.4849742575310225,116.0,58.0,25.0,0.0,PrimeCare Namkeen Pack of 6,Snacks & Confectionery,Namkeen,PrimeCare,83.09,1,116.0,29.93989703012409,15.497715290508362,7.4849742575310225,86.06010296987591,OVERSTOCK,Reduce / defer replenishment,0.0,7150.73395576699
SKU02525,2025-12-29,6.0,8.208044785261679,41.0,47.0,22.0,0.0,ValueChoice Office Supplies 2kg,Stationery & Office,Office Supplies,ValueChoice,173.86,1,41.0,32.832179141046716,4.995099450921537,8.208044785261679,8.167820858953284,WATCH,Review replenishment plan,0.0,0.0
SKU02526,2025-12-29,63.0,89.56081214493554,35.0,1311.0,471.0,0.0,CleanWave Vitamins & Supplements Pack of 12,Health & Wellness,Vitamins & Supplements,CleanWave,423.86,1,35.0,358.24324857974216,0.3907959202442222,89.56081214493554,-323.24324857974216,STOCKOUT RISK,Expedite replenishment,137009.8833430095,0.0
SKU02527,2025-12-29,6.0,7.978551816604696,136.0,140.0,49.0,0.0,EverydayPlus Office Supplies Family Pack,Stationery & Office,Office Supplies,EverydayPlus,174.82,1,136.0,31.914207266418785,17.045699912227345,7.978551816604696,104.08579273358121,WATCH,Review replenishment plan,0.0,0.0
SKU02528,2025-12-29,0.0,12.421810573119641,67.0,132.0,39.0,0.0,UrbanBite Home Decor 500g,Home & Kitchen,Home Decor,UrbanBite,1154.85,1,67.0,49.687242292478565,5.393738666808012,12.421810573119641,17.312757707521435,WATCH,Review replenishment plan,0.0,0.0
SKU02529,2025-12-29,13.0,22.98948708007152,248.0,198.0,65.0,0.0,EliteHome Frozen Meat 2L,Frozen Foods,Frozen Meat,EliteHome,437.74,1,248.0,91.95794832028608,10.78753950169594,22.98948708007152,156.04205167971392,HEALTHY,Maintain current inventory,0.0,0.0
SKU02530,2025-12-29,6.0,15.161288013790665,206.0,177.0,71.0,0.0,SparkleClean Hair Care Pack of 12,Personal Care,Hair Care,SparkleClean,330.99,1,206.0,60.64515205516266,13.587236111643218,15.161288013790665,145.35484794483733,OVERSTOCK,Reduce / defer replenishment,0.0,48111.00112126171
SKU02531,2025-12-29,47.0,72.08827368893536,0.0,1600.0,600.0,0.0,MetroBrand Bottled Water 100g,Beverages,Bottled Water,MetroBrand,88.48,1,0.0,288.35309475574144,0.0,72.08827368893536,-288.35309475574144,STOCKOUT RISK,Expedite replenishment,25513.481823988004,0.0
SKU02532,2025-12-29,35.0,52.22138246446151,144.0,1327.0,474.0,0.0,FamilyChoice Coffee 500g,Beverages,Coffee,FamilyChoice,88.01,1,144.0,208.88552985784605,2.757491150258174,52.22138246446151,-64.88552985784605,WATCH,Review replenishment plan,0.0,0.0
SKU02533,2025-12-29,3.0,6.1634359590133005,5868.0,1304.0,427.0,0.0,CityFresh Men's Grooming 250ml,Personal Care,Men's Grooming,CityFresh,293.76,1,5868.0,24.653743836053202,952.0663537387355,6.1634359590133005,5843.346256163947,OVERSTOCK,Reduce / defer replenishment,0.0,1716541.396210721
SKU02534,2025-12-29,2.0,5.871569127560117,6802.0,1561.0,524.0,0.0,SmartBuy Kids Wear 500g,Apparel & Footwear,Kids Wear,SmartBuy,662.82,1,6802.0,23.48627651024047,1158.4637517205756,5.871569127560117,6778.513723489759,OVERSTOCK,Reduce / defer replenishment,0.0,4492934.466203483
SKU02535,2025-12-29,1.0,6.79287390541587,249.0,187.0,71.0,0.0,DailyBest Ice Cream 250ml,Frozen Foods,Ice Cream,DailyBest,776.47,1,249.0,27.17149562166348,36.65606096434022,6.79287390541587,221.8285043783365,OVERSTOCK,Reduce / defer replenishment,0.0,172243.17879464696
SKU02536,2025-12-29,20.0,43.64932242531626,88.0,79.0,18.0,0.0,FamilyChoice Air Fresheners 500g,Home Care,Air Fresheners,FamilyChoice,285.23,1,88.0,174.59728970126503,2.0160679504376615,43.64932242531626,-86.59728970126503,HEALTHY,Maintain current inventory,0.0,0.0
SKU02537,2025-12-29,13.0,46.57995010170302,142.0,176.0,80.0,0.0,CleanWave Chips & Crisps Large,Snacks & Confectionery,Chips & Crisps,CleanWave,117.53,1,142.0,186.31980040681208,3.0485219432385846,46.57995010170302,-44.31980040681208,WATCH,Review replenishment plan,0.0,0.0
SKU02538,2025-12-29,75.0,114.18487692142101,73.0,1425.0,471.0,0.0,EverydayPlus Ice Cream 2L,Frozen Foods,Ice Cream,EverydayPlus,121.13,1,73.0,456.73950768568403,0.6393140840379121,114.18487692142101,-383.73950768568403,STOCKOUT RISK,Expedite replenishment,46482.366565966906,0.0
SKU02539,2025-12-29,1.0,5.633929342693793,263.0,140.0,54.0,0.0,PrimeCare Vitamins & Supplements 2kg,Health & Wellness,Vitamins & Supplements,PrimeCare,126.42,1,263.0,22.53571737077517,46.68145161264125,5.633929342693793,240.46428262922484,OVERSTOCK,Reduce / defer replenishment,0.0,30399.494609986603
SKU02540,2025-12-29,7.0,12.120456425053657,20.0,41.0,14.0,0.0,FreshFarm Office Supplies Small,Stationery & Office,Office Supplies,FreshFarm,238.43,1,20.0,48.48182570021463,1.6501028755533405,12.120456425053657,-28.48182570021463,WATCH,Review replenishment plan,0.0,0.0
SKU02541,2025-12-29,5.0,7.227284248299482,8329.0,1893.0,699.0,0.0,FamilyChoice Small Appliances 100g,Electronics & Accessories,Small Appliances,FamilyChoice,1551.99,1,8329.0,28.90913699319793,1152.4384144652595,7.227284248299482,8300.090863006802,OVERSTOCK,Reduce / defer replenishment,0.0,12881658.018477928
SKU02542,2025-12-29,7.0,8.034633589116938,214.0,220.0,66.0,0.0,QuickBite First Aid 2L,Health & Wellness,First Aid,QuickBite,203.76,1,214.0,32.13853435646775,26.634693122766297,8.034633589116938,181.86146564353226,WATCH,Review replenishment plan,0.0,0.0
SKU02543,2025-12-29,22.0,58.27368543534054,0.0,1225.0,460.0,0.0,CityFresh Storage & Containers Pack of 12,Home & Kitchen,Storage & Containers,CityFresh,1248.98,1,0.0,233.09474174136216,0.0,58.27368543534054,-233.09474174136216,STOCKOUT RISK,Expedite replenishment,291130.6705401265,0.0
SKU02544,2025-12-29,21.0,32.173659220298546,339.0,246.0,86.0,0.0,NatureBlend Air Fresheners Medium,Home Care,Air Fresheners,NatureBlend,166.69,1,339.0,128.69463688119419,10.536569610525461,32.173659220298546,210.30536311880581,HEALTHY,Maintain current inventory,0.0,0.0
SKU02545,2025-12-29,7.0,10.47678703298476,,,,0.0,PrimeCare Writing Instruments 1kg,Stationery & Office,Writing Instruments,PrimeCare,86.66,0,0.0,41.90714813193904,0.0,10.47678703298476,-41.90714813193904,NO INVENTORY DATA,Obtain current inventory position,0.0,0.0
SKU02546,2025-12-29,8.0,5.852817900919729,7365.0,1553.0,555.0,0.0,SparkleClean Bath & Body 2L,Personal Care,Bath & Body,SparkleClean,295.34,1,7365.0,23.411271603678916,1258.3682124883198,5.852817900919729,7341.588728396321,OVERSTOCK,Reduce / defer replenishment,0.0,2168264.8150445693
SKU02547,2025-12-29,6.0,9.993178822984447,,,,0.0,MetroBrand Tea Small,Beverages,Tea,MetroBrand,86.06,0,0.0,39.97271529193779,0.0,9.993178822984447,-39.97271529193779,NO INVENTORY DATA,Obtain current inventory position,0.0,0.0
SKU02548,2025-12-29,2.0,11.746973410044744,,,,0.0,SunriseFoods Dishwashing Small,Home Care,Dishwashing,SunriseFoods,201.39,0,0.0,46.987893640178974,0.0,11.746973410044744,-46.987893640178974,NO INVENTORY DATA,Obtain current inventory position,0.0,0.0
SKU02549,2025-12-29,12.0,13.310083634304176,262.0,145.0,50.0,0.0,TrueTaste Soft Drinks 500g,Beverages,Soft Drinks,TrueTaste,120.24,1,262.0,53.240334537216704,19.6843240958115,13.310083634304176,208.7596654627833,OVERSTOCK,Reduce / defer replenishment,0.0,25101.26217524506
SKU02550,2025-12-29,5.0,9.006629249888675,86.0,75.0,23.0,0.0,PureLife Juices Family Pack,Beverages,Juices,PureLife,124.59,1,86.0,36.0265169995547,9.548522273309183,9.006629249888675,49.9734830004453,HEALTHY,Maintain current inventory,0.0,0.0
SKU02551,2025-12-29,3.0,6.741723135793202,129.0,119.0,51.0,0.0,SmartBuy Storage & Containers 2kg,Home & Kitchen,Storage & Containers,SmartBuy,1593.97,1,129.0,26.966892543172808,19.13457396598094,6.741723135793202,102.0331074568272,OVERSTOCK,Reduce / defer replenishment,0.0,162637.71229295884
SKU02552,2025-12-29,2.0,10.401500429218785,301.0,183.0,62.0,0.0,HealthFirst Women's Wear 250ml,Apparel & Footwear,Women's Wear,HealthFirst,1198.65,1,301.0,41.60600171687514,28.938132728857358,10.401500429218785,259.39399828312486,OVERSTOCK,Reduce / defer replenishment,0.0,310922.61604206765
SKU02553,2025-12-29,7.0,9.170315770438297,14.0,25.0,8.0,0.0,NutriPlus Chocolates 500g,Snacks & Confectionery,Chocolates,NutriPlus,54.54,1,14.0,36.68126308175319,1.5266649862953265,9.170315770438297,-22.681263081753187,WATCH,Review replenishment plan,0.0,0.0
SKU02554,2025-12-29,0.0,8.945683390910919,267.0,188.0,66.0,0.0,SmartBuy Cookware 500g,Home & Kitchen,Cookware,SmartBuy,411.87,1,267.0,35.782733563643674,29.846797425368305,8.945683390910919,231.21726643635634,OVERSTOCK,Reduce / defer replenishment,0.0,95231.45552714208
SKU02555,2025-12-29,2.0,8.5016387788767,236.0,123.0,51.0,0.0,GreenValley Sugar & Salt 1kg,Grocery,Sugar & Salt,GreenValley,323.44,1,236.0,34.0065551155068,27.759353947896393,8.5016387788767,201.99344488449321,OVERSTOCK,Reduce / defer replenishment,0.0,65332.75981344048
SKU02556,2025-12-29,13.0,14.585857702321304,315.0,190.0,51.0,0.0,TrueTaste Butter & Ghee 500g,Dairy & Bakery,Butter & Ghee,TrueTaste,135.12,1,315.0,58.343430809285216,21.596261696003555,14.585857702321304,256.6565691907148,OVERSTOCK,Reduce / defer replenishment,0.0,34679.43562904938
SKU02557,2025-12-29,1.0,15.704545990542826,149.0,107.0,33.0,0.0,SoftTouch Small Appliances Pack of 12,Electronics & Accessories,Small Appliances,SoftTouch,1798.13,1,149.0,62.818183962171304,9.487698663159497,15.704545990542826,86.1818160378287,HEALTHY,Maintain current inventory,0.0,0.0
SKU02558,2025-12-29,0.0,5.832441452402666,6447.0,1492.0,495.0,0.0,PrimeCare Butter & Ghee 2L,Dairy & Bakery,Butter & Ghee,PrimeCare,67.29,1,6447.0,23.329765809610663,1105.3690041490545,5.832441452402666,6423.670234190389,OVERSTOCK,Reduce / defer replenishment,0.0,432248.7700586713
SKU02559,2025-12-29,5.0,7.513261978120622,27.0,77.0,27.0,0.0,HealthFirst Batteries 250ml,Electronics & Accessories,Batteries,HealthFirst,1613.51,1,27.0,30.053047912482487,3.5936454869571604,7.513261978120622,-3.053047912482487,WATCH,Review replenishment plan,0.0,0.0
SKU02560,2025-12-29,6.0,10.61327637705877,100.0,75.0,29.0,0.0,FreshFarm Storage & Containers 2L,Home & Kitchen,Storage & Containers,FreshFarm,1109.39,1,100.0,42.45310550823508,9.422161116632745,10.61327637705877,57.54689449176492,HEALTHY,Maintain current inventory,0.0,0.0
SKU02561,2025-12-29,9.0,8.505958621722632,231.0,114.0,29.0,0.0,FamilyChoice Pulses & Lentils Pack of 6,Grocery,Pulses & Lentils,FamilyChoice,302.4,1,231.0,34.02383448689053,27.157432838912367,8.505958621722632,196.97616551310946,OVERSTOCK,Reduce / defer replenishment,0.0,59565.592451164295
SKU02562,2025-12-29,1.0,8.591783974037861,109.0,129.0,45.0,0.0,SunriseFoods Pulses & Lentils 500g,Grocery,Pulses & Lentils,SunriseFoods,324.43,1,109.0,34.367135896151446,12.686538712957597,8.591783974037861,74.63286410384856,WATCH,Review replenishment plan,0.0,0.0
SKU02563,2025-12-29,1.0,8.643258446268971,6.0,112.0,42.0,0.0,CleanWave Writing Instruments 2kg,Stationery & Office,Writing Instruments,CleanWave,109.79,1,6.0,34.573033785075886,0.694182643883571,8.643258446268971,-28.573033785075886,STOCKOUT RISK,Expedite replenishment,3137.0333792634815,0.0
SKU02564,2025-12-29,6.0,17.728014434220473,400.0,167.0,61.0,0.0,ZestyCo Ready Meals Large,Frozen Foods,Ready Meals,ZestyCo,204.68,1,400.0,70.91205773688189,22.563158524277714,17.728014434220473,329.0879422631181,OVERSTOCK,Reduce / defer replenishment,0.0,67357.72002241501
SKU02565,2025-12-29,4.0,13.976600674348484,183.0,63.0,31.0,0.0,PrimeCare Frozen Vegetables 100g,Frozen Foods,Frozen Vegetables,PrimeCare,151.52,1,183.0,55.906402697393936,13.093312477322423,13.976600674348484,127.09359730260607,OVERSTOCK,Reduce / defer replenishment,0.0,19257.221863290873
SKU02566,2025-12-29,5.0,6.586157988896627,8296.0,1780.0,558.0,0.0,NatureBlend Surface Cleaners Family Pack,Home Care,Surface Cleaners,NatureBlend,192.58,1,8296.0,26.344631955586507,1259.6114478252625,6.586157988896627,8269.655368044414,OVERSTOCK,Reduce / defer replenishment,0.0,1592570.2307779933
SKU02567,2025-12-29,7.0,6.6308702648891575,7209.0,1726.0,619.0,0.0,GreenValley Air Fresheners Family Pack,Home Care,Air Fresheners,GreenValley,234.63,1,7209.0,26.52348105955663,1087.1876106779034,6.6308702648891575,7182.476518940443,OVERSTOCK,Reduce / defer replenishment,0.0,1685224.465638996
SKU02568,2025-12-29,1.0,8.68167658717478,38.0,30.0,11.0,0.0,MetroBrand Small Appliances 1kg,Electronics & Accessories,Small Appliances,MetroBrand,685.24,1,38.0,34.72670634869912,4.377034737292154,8.68167658717478,3.2732936513008823,HEALTHY,Maintain current inventory,0.0,0.0
SKU02569,2025-12-29,3.0,8.77420989687031,,,,0.0,PremiumSelect Frozen Meat 2kg,Frozen Foods,Frozen Meat,PremiumSelect,488.25,0,0.0,35.09683958748124,0.0,8.77420989687031,-35.09683958748124,NO INVENTORY DATA,Obtain current inventory position,0.0,0.0
SKU02570,2025-12-29,3.0,5.815214039636254,8864.0,1943.0,670.0,0.0,SunriseFoods Soft Drinks 1kg,Beverages,Soft Drinks,SunriseFoods,110.51,1,8864.0,23.260856158545018,1524.27751404907,5.815214039636254,8840.739143841454,OVERSTOCK,Reduce / defer replenishment,0.0,976990.0827859192
SKU02571,2025-12-29,13.0,17.01400636974283,,,,0.0,ValueChoice Vitamins & Supplements 2L,Health & Wellness,Vitamins & Supplements,ValueChoice,788.4,0,0.0,68.05602547897132,0.0,17.01400636974283,-68.05602547897132,NO INVENTORY DATA,Obtain current inventory position,0.0,0.0
SKU02572,2025-12-29,8.0,9.028783936682581,334.0,125.0,41.0,0.0,CleanWave Batteries 1kg,Electronics & Accessories,Batteries,CleanWave,380.19,1,334.0,36.115135746730324,36.99280017578099,9.028783936682581,297.88486425326965,OVERSTOCK,Reduce / defer replenishment,0.0,113252.84654045058
SKU02573,2025-12-29,2.0,8.53457607807437,270.0,209.0,63.0,0.0,UrbanBite Coffee Small,Beverages,Coffee,UrbanBite,100.7,1,270.0,34.13830431229748,31.636017715471496,8.53457607807437,235.86169568770254,OVERSTOCK,Reduce / defer replenishment,0.0,23751.272755751645
SKU02574,2025-12-29,7.0,6.344345889870508,82.0,61.0,22.0,0.0,QuickBite Skin Care 250ml,Personal Care,Skin Care,QuickBite,240.21,1,82.0,25.37738355948203,12.924894295394994,6.344345889870508,56.62261644051797,OVERSTOCK,Reduce / defer replenishment,0.0,13601.318695176822
SKU02575,2025-12-29,8.0,10.505683812892643,315.0,179.0,45.0,0.0,SmartBuy Footwear Family Pack,Apparel & Footwear,Footwear,SmartBuy,943.79,1,315.0,42.02273525157057,29.98376932051105,10.505683812892643,272.97726474842943,OVERSTOCK,Reduce / defer replenishment,0.0,257633.2126969202
SKU02576,2025-12-29,4.0,6.084448061784227,5540.0,1256.0,426.0,0.0,MetroBrand OTC Medicine Medium,Health & Wellness,OTC Medicine,MetroBrand,431.22,1,5540.0,24.337792247136907,910.5180854112557,6.084448061784227,5515.662207752863,OVERSTOCK,Reduce / defer replenishment,0.0,2378463.8572271895
SKU02577,2025-12-29,12.0,8.423032307341442,191.0,154.0,65.0,0.0,PrimeCare Soft Drinks 500ml,Beverages,Soft Drinks,PrimeCare,75.94,1,191.0,33.69212922936577,22.6759191975942,8.423032307341442,157.30787077063422,OVERSTOCK,Reduce / defer replenishment,0.0,11945.959706321963
SKU02578,2025-12-29,4.0,6.556968482057544,466.0,215.0,68.0,0.0,GreenValley Cooking Oil 2L,Grocery,Cooking Oil,GreenValley,183.07,1,466.0,26.227873928230174,71.06942808634206,6.556968482057544,439.77212607176983,OVERSTOCK,Reduce / defer replenishment,0.0,80509.0831199589
SKU02579,2025-12-29,10.0,7.471072640080087,17.0,63.0,14.0,0.0,NatureBlend Frozen Vegetables 100g,Frozen Foods,Frozen Vegetables,NatureBlend,345.58,1,17.0,29.88429056032035,2.2754430078487053,7.471072640080087,-12.884290560320348,WATCH,Review replenishment plan,0.0,0.0
SKU02580,2025-12-29,5.0,6.832559732625759,7696.0,1752.0,634.0,0.0,FamilyChoice Pest Control 250g,Home Care,Pest Control,FamilyChoice,297.28,1,7696.0,27.330238930503036,1126.3714187892538,6.832559732625759,7668.669761069497,OVERSTOCK,Reduce / defer replenishment,0.0,2279742.14657074
SKU02581,2025-12-29,4.0,8.241171631639439,73.0,41.0,17.0,0.0,SmartBuy Writing Instruments 1L,Stationery & Office,Writing Instruments,SmartBuy,143.56,1,73.0,32.964686526557756,8.857963802105393,8.241171631639439,40.035313473442244,HEALTHY,Maintain current inventory,0.0,0.0
SKU02582,2025-12-29,1.0,10.34212517694746,155.0,134.0,56.0,0.0,CleanWave Frozen Meat 1L,Frozen Foods,Frozen Meat,CleanWave,193.76,1,155.0,41.36850070778984,14.987248495647117,10.34212517694746,113.63149929221015,OVERSTOCK,Reduce / defer replenishment,0.0,22017.239302858638
SKU02583,2025-12-29,36.0,56.04823440712255,,,,0.0,NutriPlus Notebooks 250ml,Stationery & Office,Notebooks,NutriPlus,178.5,0,0.0,224.1929376284902,0.0,56.04823440712255,-224.1929376284902,NO INVENTORY DATA,Obtain current inventory position,0.0,0.0
SKU02584,2025-12-29,3.0,6.574859715121439,7327.0,1581.0,516.0,0.0,PrimeCare Chocolates 250g,Snacks & Confectionery,Chocolates,PrimeCare,107.23,1,7327.0,26.299438860485758,1114.3964004507536,6.574859715121439,7300.700561139514,OVERSTOCK,Reduce / defer replenishment,0.0,782854.1211709902
SKU02585,2025-12-29,9.0,20.243648947192327,186.0,107.0,36.0,0.0,GoldenHarvest Laundry Medium,Home Care,Laundry,GoldenHarvest,219.51,1,186.0,80.9745957887693,9.188066859151748,20.243648947192327,105.0254042112307,HEALTHY,Maintain current inventory,0.0,0.0
SKU02586,2025-12-29,9.0,10.10616271344698,211.0,129.0,45.0,0.0,CrispKing Juices 500ml,Beverages,Juices,CrispKing,31.88,1,211.0,40.42465085378792,20.878349773574225,10.10616271344698,170.5753491462121,OVERSTOCK,Reduce / defer replenishment,0.0,5437.942130781241
SKU02587,2025-12-29,10.0,5.928479866098468,158.0,92.0,20.0,0.0,SoftTouch Frozen Vegetables 1L,Frozen Foods,Frozen Vegetables,SoftTouch,347.54,1,158.0,23.71391946439387,26.651014015162673,5.928479866098468,134.28608053560612,OVERSTOCK,Reduce / defer replenishment,0.0,46669.78442934455
SKU02588,2025-12-29,0.0,6.823446269741186,,,,0.0,ValueChoice Namkeen 500ml,Snacks & Confectionery,Namkeen,ValueChoice,68.41,0,0.0,27.293785078964746,0.0,6.823446269741186,-27.293785078964746,NO INVENTORY DATA,Obtain current inventory position,0.0,0.0
SKU02589,2025-12-29,3.0,7.863485313513607,,,,0.0,GreenValley Air Fresheners 1L,Home Care,Air Fresheners,GreenValley,167.14,0,0.0,31.453941254054428,0.0,7.863485313513607,-31.453941254054428,NO INVENTORY DATA,Obtain current inventory position,0.0,0.0
SKU02590,2025-12-29,2.0,6.19777416552295,6176.0,1384.0,507.0,0.0,SparkleClean Oral Care Pack of 6,Personal Care,Oral Care,SparkleClean,138.83,1,6176.0,24.7910966620918,996.4867765521249,6.19777416552295,6151.208903337908,OVERSTOCK,Reduce / defer replenishment,0.0,853972.3320504018
SKU02591,2025-12-29,1.0,8.55021068105167,46.0,74.0,25.0,0.0,EverydayPlus Chips & Crisps Small,Snacks & Confectionery,Chips & Crisps,EverydayPlus,95.12,1,46.0,34.20084272420668,5.3799843905532905,8.55021068105167,11.79915727579332,WATCH,Review replenishment plan,0.0,0.0
SKU02592,2025-12-29,9.0,10.612759970109792,30.0,38.0,9.0,0.0,FamilyChoice Bottled Water 2L,Beverages,Bottled Water,FamilyChoice,72.28,1,30.0,42.45103988043917,2.8267858770473673,10.612759970109792,-12.451039880439168,WATCH,Review replenishment plan,0.0,0.0
SKU02593,2025-12-29,0.0,8.795634215361126,237.0,195.0,75.0,0.0,FreshFarm Ready Meals 500g,Frozen Foods,Ready Meals,FreshFarm,420.24,1,237.0,35.182536861444504,26.945186008996554,8.795634215361126,201.8174631385555,OVERSTOCK,Reduce / defer replenishment,0.0,84811.77070934656
SKU02594,2025-12-29,11.0,21.606992464718395,80.0,67.0,27.0,0.0,PurePlus Notebooks Large,Stationery & Office,Notebooks,PurePlus,44.0,1,80.0,86.42796985887358,3.702505109428363,21.606992464718395,-6.427969858873581,HEALTHY,Maintain current inventory,0.0,0.0
SKU02595,2025-12-29,4.0,11.822117530674623,84.0,61.0,17.0,0.0,ZestyCo Chips & Crisps 2kg,Snacks & Confectionery,Chips & Crisps,ZestyCo,80.93,1,84.0,47.28847012269849,7.105326079024913,11.822117530674623,36.71152987730151,HEALTHY,Maintain current inventory,0.0,0.0
SKU02596,2025-12-29,14.0,19.91521497848468,68.0,99.0,40.0,0.0,CityFresh Skin Care 100g,Personal Care,Skin Care,CityFresh,164.93,1,68.0,79.66085991393872,3.414474816037061,19.91521497848468,-11.660859913938722,WATCH,Review replenishment plan,0.0,0.0
SKU02597,2025-12-29,11.0,7.386807275698179,175.0,99.0,35.0,0.0,ZestyCo Candy 100g,Snacks & Confectionery,Candy,ZestyCo,80.2,1,175.0,29.547229102792716,23.690884771791954,7.386807275698179,145.45277089720727,OVERSTOCK,Reduce / defer replenishment,0.0,11665.312225956024
SKU02598,2025-12-29,5.0,8.330150774851292,43.0,174.0,66.0,0.0,SparkleClean Men's Wear Small,Apparel & Footwear,Men's Wear,SparkleClean,990.32,1,43.0,33.32060309940517,5.16197139310094,8.330150774851292,9.679396900594831,WATCH,Review replenishment plan,0.0,0.0
SKU02599,2025-12-29,2.0,9.857437972532692,20.0,33.0,13.0,0.0,PremiumSelect Oral Care 250ml,Personal Care,Oral Care,PremiumSelect,362.67,1,20.0,39.42975189013077,2.0289247627759974,9.857437972532692,-19.429751890130767,WATCH,Review replenishment plan,0.0,0.0
SKU02600,2025-12-29,4.0,8.9450591174823,212.0,233.0,93.0,0.0,FreshFarm Office Supplies 100g,Stationery & Office,Office Supplies,FreshFarm,50.58,1,212.0,35.7802364699292,23.700234645254092,8.9450591174823,176.2197635300708,WATCH,Review replenishment plan,0.0,0.0
SKU02601,2025-12-29,5.0,11.561073940578016,226.0,76.0,22.0,0.0,QuickBite Namkeen Medium,Snacks & Confectionery,Namkeen,QuickBite,19.67,1,226.0,46.24429576231206,19.548356939986903,11.561073940578016,179.75570423768795,OVERSTOCK,Reduce / defer replenishment,0.0,3535.7947023553224
SKU02602,2025-12-29,2.0,14.605103277736612,0.0,32.0,11.0,0.0,CrispKing Cooking Oil 2kg,Grocery,Cooking Oil,CrispKing,130.07,1,0.0,58.42041311094645,0.0,14.605103277736612,-58.42041311094645,STOCKOUT RISK,Expedite replenishment,7598.743133340804,0.0
SKU02603,2025-12-29,3.0,10.048371017291453,522.0,280.0,77.0,0.0,CleanWave Frozen Vegetables Family Pack,Frozen Foods,Frozen Vegetables,CleanWave,201.27,1,522.0,40.19348406916581,51.94871876264632,10.048371017291453,481.80651593083417,OVERSTOCK,Reduce / defer replenishment,0.0,96973.197461399
SKU02604,2025-12-29,9.0,6.589231207100105,49.0,36.0,11.0,0.0,FreshFarm Vitamins & Supplements Large,Health & Wellness,Vitamins & Supplements,FreshFarm,431.52,1,49.0,26.35692482840042,7.436375877538028,6.589231207100105,22.64307517159958,HEALTHY,Maintain current inventory,0.0,0.0
SKU02605,2025-12-29,5.0,17.071527953034515,351.0,145.0,35.0,0.0,PureLife Notebooks 100g,Stationery & Office,Notebooks,PureLife,40.05,1,351.0,68.28611181213806,20.560549762483838,17.071527953034515,282.7138881878619,OVERSTOCK,Reduce / defer replenishment,0.0,11322.69122192387
SKU02606,2025-12-29,2.0,8.69897841289822,300.0,195.0,85.0,0.0,FamilyChoice Home Decor Pack of 12,Home & Kitchen,Home Decor,FamilyChoice,909.2,1,300.0,34.79591365159288,34.48680819292315,8.69897841289822,265.20408634840715,OVERSTOCK,Reduce / defer replenishment,0.0,241123.55530797178
SKU02607,2025-12-29,0.0,10.465785102756751,,,,0.0,GoldenHarvest Cookware Pack of 6,Home & Kitchen,Cookware,GoldenHarvest,754.32,0,0.0,41.863140411027004,0.0,10.465785102756751,-41.863140411027004,NO INVENTORY DATA,Obtain current inventory position,0.0,0.0
SKU02608,2025-12-29,15.0,12.258696369306032,289.0,137.0,57.0,0.0,FreshFarm Vitamins & Supplements 500g,Health & Wellness,Vitamins & Supplements,FreshFarm,699.22,1,289.0,49.034785477224126,23.57510058929377,12.258696369306032,239.96521452277588,OVERSTOCK,Reduce / defer replenishment,0.0,167788.47729861535
SKU02609,2025-12-29,35.0,23.035045303398533,206.0,129.0,41.0,0.0,BasicNeeds Men's Grooming 250ml,Personal Care,Men's Grooming,BasicNeeds,256.26,1,206.0,92.14018121359413,8.942895370368873,23.035045303398533,113.85981878640587,HEALTHY,Maintain current inventory,0.0,0.0
SKU02610,2025-12-29,1.0,10.855539328732839,50.0,43.0,21.0,0.0,EverydayPlus Surface Cleaners 1L,Home Care,Surface Cleaners,EverydayPlus,293.35,1,50.0,43.422157314931354,4.605943425367929,10.855539328732839,6.577842685068646,HEALTHY,Maintain current inventory,0.0,0.0
SKU02611,2025-12-29,23.0,45.535594458093684,45.0,58.0,18.0,0.0,MetroBrand Bottled Water 500g,Beverages,Bottled Water,MetroBrand,123.34,1,45.0,182.14237783237473,0.9882378946740974,45.535594458093684,-137.14237783237473,STOCKOUT RISK,Expedite replenishment,16915.140881845102,0.0
SKU02612,2025-12-29,17.0,13.794028594117563,123.0,122.0,38.0,0.0,SparkleClean Air Fresheners Pack of 12,Home Care,Air Fresheners,SparkleClean,268.21,1,123.0,55.17611437647025,8.916901915982189,13.794028594117563,67.82388562352975,HEALTHY,Maintain current inventory,0.0,0.0
SKU02613,2025-12-29,12.0,7.468395833344118,192.0,108.0,29.0,0.0,UrbanBite Oral Care 2kg,Personal Care,Oral Care,UrbanBite,169.2,1,192.0,29.873583333376473,25.708332054760454,7.468395833344118,162.12641666662353,OVERSTOCK,Reduce / defer replenishment,0.0,27431.7896999927
SKU02614,2025-12-29,60.0,64.50296994179543,0.0,1043.0,370.0,0.0,FamilyChoice Sugar & Salt Family Pack,Grocery,Sugar & Salt,FamilyChoice,80.99,1,0.0,258.0118797671817,0.0,64.50296994179543,-258.0118797671817,STOCKOUT RISK,Expedite replenishment,20896.382142344046,0.0
